participant_id,trial_order,trial_id,repeat_index_for_video,clip_team_id,clip_number,source,scene_sequence,camera_id,interactive_obj,clip_name,video_link,text_description,image_link,scene_image_rgb,vlm_image_link,interaction_type,pred_interaction,human_state,object_property,spatial_context,risk_factor,gt_human_bbox,gt_object_bbox,pred_human_bbox,pred_object_bbox,form_edit_url,form_published_url,vlm_inference,selected_frame_index
P086,8,warehouse_3_event_27_smallbox_0001_carrying_001420_001470.mp4,5,42,74,Hunavsim,Warehouse,3,smallbox_0001,warehouse_3_event_27_smallbox_0001_carrying_001420_001470.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCgMm6bA7L4S77ziAslblU9AfemEhyTC364ttnWUxi-EPw,"A worker in a yellow safety vest or a light uniform carries a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_27_smallbox_0001_carrying_001420_001470\vlm_input_image\frame_001426.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_3_event_27_smallbox_0001_carrying_001420_001470\vlm_input_image\frame_001426.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_27_smallbox_0001_carrying_001420_001470\vlm_input_image\frame_001426.png,carrying,carrying,normal,small,open_space,none,"[277, 109, 362, 369]","[249, 189, 302, 222]","[277, 109, 362, 369]","[249, 189, 302, 222]",,,VLM: carrying; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1426; gt_interaction=carrying,1426
P086,9,hospital_1_event_06_trashcan_0001_kicking_000431_000568.mp4,1,48,101,Hunavsim,Hospital,1,trashcan_0001,hospital_1_event_06_trashcan_0001_kicking_000431_000568.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAN5C5yo1zaR64-tA6DTRq2AfOY3mFnwLxVHfaDedG0FaM,"A person in a dark top and shorts or gray pants kicks a trash can in a bright hospital corridor with white walls, blue doors, yellow caution signs, and medical equipment along the wall.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_06_trashcan_0001_kicking_000431_000568\vlm_input_image\frame_000482.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_06_trashcan_0001_kicking_000431_000568\vlm_input_image\frame_000482.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_06_trashcan_0001_kicking_000431_000568\vlm_input_image\frame_000482.png,kicking,kicking,normal,small,open_space,none,"[281, 110, 358, 370]","[234, 308, 279, 356]","[273, 105, 365, 371]","[234, 303, 281, 361]",,,VLM: kicking; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=482; gt_interaction=kicking,482
P086,10,warehouse_3_event_20_trashcan_0001_putting_down_001135_001235.mp4,3,43,69,Hunavsim,Warehouse,3,trashcan_0001,warehouse_3_event_20_trashcan_0001_putting_down_001135_001235.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAfJ3PqDcRGSI-DHU7qmcMxAYbLlySqhblbKsNOz3m-3QQ,"A worker in a yellow safety vest or a light uniform puts down a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_20_trashcan_0001_putting_down_001135_001235\vlm_input_image\frame_001178.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_3_event_20_trashcan_0001_putting_down_001135_001235\vlm_input_image\frame_001178.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_20_trashcan_0001_putting_down_001135_001235\vlm_input_image\frame_001178.png,putting_down,carrying,normal,large,open_space,none,"[273, 142, 367, 338]","[323, 200, 367, 244]","[273, 142, 367, 338]","[323, 200, 367, 244]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=1178; gt_interaction=putting_down,1178
P087,1,hospital_1_event_26_largetable_0001_putting_down_002505_002529.mp4,5,51,125,Hunavsim,Hospital,1,largetable_0001,hospital_1_event_26_largetable_0001_putting_down_002505_002529.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAVMgLu99EuS4sJ-Bsd0-11AV_L3PklD_3r_SDeuBvD-Rc,"A person in gray pants near another dark-clothed person puts down a large table in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_26_largetable_0001_putting_down_002505_002529\vlm_input_image\frame_002513.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_26_largetable_0001_putting_down_002505_002529\vlm_input_image\frame_002513.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_26_largetable_0001_putting_down_002505_002529\vlm_input_image\frame_002513.png,putting_down,lifting,strained,large,crowded,object_motion_risk,"[197, 0, 444, 485]","[0, 0, 480, 433]","[235, 101, 401, 425]","[281, 269, 357, 381]",,,VLM: lifting; human_state=strained; object_property=large; spatial_context=crowded; risk_factor=object_motion_risk; selected_frame=2513; gt_interaction=putting_down,2513
P087,2,warehouse_1_event_19_largebox_0002_carrying_000886_000986.mp4,2,45,13,Hunavsim,Warehouse,1,largebox_0002,warehouse_1_event_19_largebox_0002_carrying_000886_000986.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCPy-inhgpHQ7DK5PVWShUQAXmu5uqbCT_siOJhlsoRCEs,"A worker in a yellow safety vest or a light uniform carries a large cardboard box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_1_event_19_largebox_0002_carrying_000886_000986\vlm_input_image\frame_000910.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_1_event_19_largebox_0002_carrying_000886_000986\vlm_input_image\frame_000910.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_1_event_19_largebox_0002_carrying_000886_000986\vlm_input_image\frame_000910.png,carrying,carrying,normal,large,open_space,object_motion_risk,"[245, 79, 394, 400]","[345, 188, 464, 295]","[245, 79, 394, 400]","[345, 188, 464, 295]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=910; gt_interaction=carrying,910
P087,3,office_1_event_11_clothesstand_0001_putting_down_001069_001109.mp4,2,54,144,Hunavsim,Office,1,clothesstand_0001,office_1_event_11_clothesstand_0001_putting_down_001069_001109.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBS96pW-Uw-R58jW5-Lv3pPAVbZCR4AeY1himTfIKt9nsE,"A person in dark clothing puts down a clothes stand in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_11_clothesstand_0001_putting_down_001069_001109\vlm_input_image\frame_001109.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_11_clothesstand_0001_putting_down_001069_001109\vlm_input_image\frame_001109.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_11_clothesstand_0001_putting_down_001069_001109\vlm_input_image\frame_001109.png,putting_down,lifting,strained,large,narrow_corridor,object_motion_risk,"[251, 110, 388, 370]","[141, 291, 502, 384]","[247, 105, 393, 365]","[137, 285, 503, 385]",,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=1109; gt_interaction=putting_down,1109
P087,4,warehouse_3_event_70_woodchair_0001_carrying_003772_003797.mp4,1,47,100,Hunavsim,Warehouse,3,woodchair_0001,warehouse_3_event_70_woodchair_0001_carrying_003772_003797.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBfd8I6HB1CSaJawuH7BKmpAfD10yr1Lh5lP3aj-atKnIY,"A worker in a purple shirt and jeans carries a wooden chair in the open warehouse aisle near pallet stacks, a yellow forklift, and industrial shelving.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_70_woodchair_0001_carrying_003772_003797\vlm_input_image\frame_003778.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_3_event_70_woodchair_0001_carrying_003772_003797\vlm_input_image\frame_003778.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_70_woodchair_0001_carrying_003772_003797\vlm_input_image\frame_003778.png,carrying,carrying,normal,small,crowded,none,"[278, 133, 362, 347]","[351, 175, 437, 302]","[278, 133, 362, 347]","[351, 175, 437, 302]",,,VLM: carrying; human_state=normal; object_property=small; spatial_context=crowded; risk_factor=none; selected_frame=3778; gt_interaction=carrying,3778
P087,5,warehouse_1_event_32_smallbox_0001_kick_001404_001600.mp4,4,42,19,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_32_smallbox_0001_kick_001404_001600.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQC9v2y9CHghQZw_JuLfWTsYAbF9EIW9SfvAOmcNriZrUNA,"A worker in a yellow safety vest or a light uniform kicks a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_1_event_32_smallbox_0001_kick_001404_001600\vlm_input_image\frame_001409.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_1_event_32_smallbox_0001_kick_001404_001600\vlm_input_image\frame_001409.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_1_event_32_smallbox_0001_kick_001404_001600\vlm_input_image\frame_001409.png,kick,kicking,strained,small,open_space,none,"[290, 142, 351, 338]","[270, 319, 295, 341]","[290, 142, 351, 338]","[270, 319, 295, 341]",,,VLM: kicking; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1409; gt_interaction=kick,1409
P087,6,office_1_event_140_monitor_0003_putting_down_005198_005262.mp4,3,61,193,Hunavsim,Office,1,monitor_0003,office_1_event_140_monitor_0003_putting_down_005198_005262.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQC2BvWPBkA4T7_aqYvo-FnkARqmjCW_oxQRO7bVzHv2IrM,"A person in a pink or light-colored outfit puts down a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_140_monitor_0003_putting_down_005198_005262\vlm_input_image\frame_005222.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_140_monitor_0003_putting_down_005198_005262\vlm_input_image\frame_005222.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_140_monitor_0003_putting_down_005198_005262\vlm_input_image\frame_005222.png,putting_down,putting_down,normal,large,open_space,none,"[262, 110, 380, 370]","[340, 286, 380, 364]","[262, 110, 380, 370]","[340, 286, 380, 364]",,,VLM: putting_down; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=5222; gt_interaction=putting_down,5222
P087,7,hospital_1_event_10_tripod_0001_lifting_000849_000879.mp4,1,49,107,Hunavsim,Hospital,1,tripod_0001,hospital_1_event_10_tripod_0001_lifting_000849_000879.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQD4jQEgbM7-SoVyKY8HJQyiAVCsOty9mSMj0d6DUjs3ekY,"A person in a dark top and shorts or gray pants lifts a tripod in a bright hospital corridor with white walls, blue doors, yellow caution signs, and medical equipment along the wall.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_10_tripod_0001_lifting_000849_000879\vlm_input_image\frame_000868.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_10_tripod_0001_lifting_000849_000879\vlm_input_image\frame_000868.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_10_tripod_0001_lifting_000849_000879\vlm_input_image\frame_000868.png,lifting,lifting,strained,heavy,open_space,object_motion_risk,"[234, 110, 405, 369]","[142, 121, 305, 234]","[234, 105, 405, 370]","[142, 121, 305, 234]",,,VLM: lifting; human_state=strained; object_property=heavy; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=868; gt_interaction=lifting,868
P087,8,forbes-cafe-2019-01-22_0_image_0_pushing_000843_001050_H87_O65000.mp4,1,18,22,JRDB,forbes-cafe-2019-01-22_0,0,trolley,forbes-cafe-2019-01-22_0_image_0_pushing_000843_001050_H87_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCJTVplP-VpQI4i5UZMvHfWATTCS6CJWCCSlfeG69b4Klc,A man in dark clothing pushes a large rolling cart near a doorway and counter.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\forbes-cafe-2019-01-22_0_image_0_pushing_000843_001050_H87_O65000\vlm_input_image\frame_000068.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\forbes-cafe-2019-01-22_0_image_0_pushing_000843_001050_H87_O65000\vlm_input_image\frame_000068.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\forbes-cafe-2019-01-22_0_image_0_pushing_000843_001050_H87_O65000\vlm_input_image\frame_000068.jpg,pushing,hold,strained,large,narrow_corridor,object_motion_risk,"[321, 113, 374, 214]","[317, 171, 438, 391]","[321, 113, 374, 214]","[317, 171, 438, 391]",,,VLM: hold; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=68; gt_interaction=pushing,68
P087,9,warehouse_3_event_20_trashcan_0001_putting_down_001135_001235.mp4,4,43,69,Hunavsim,Warehouse,3,trashcan_0001,warehouse_3_event_20_trashcan_0001_putting_down_001135_001235.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAfJ3PqDcRGSI-DHU7qmcMxAYbLlySqhblbKsNOz3m-3QQ,"A worker in a yellow safety vest or a light uniform puts down a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_20_trashcan_0001_putting_down_001135_001235\vlm_input_image\frame_001178.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_3_event_20_trashcan_0001_putting_down_001135_001235\vlm_input_image\frame_001178.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_20_trashcan_0001_putting_down_001135_001235\vlm_input_image\frame_001178.png,putting_down,carrying,normal,large,open_space,none,"[273, 142, 367, 338]","[323, 200, 367, 244]","[273, 142, 367, 338]","[323, 200, 367, 244]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=1178; gt_interaction=putting_down,1178
P087,10,packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23.mp4,2,31,36,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCeQp2wNuivRZtZnwX97WKzAVQojoHZe6aF-a6hUM1NK8c,A man in a black T-shirt holds a flat board-like item at chest level near a white display board area.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23\vlm_input_image\frame_000004.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23\vlm_input_image\frame_000004.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23\vlm_input_image\frame_000004.jpg,holding,hold,normal,small,open_space,none,"[0, 173, 279, 386]","[85, 71, 170, 397]","[123, 171, 281, 387]","[123, 181, 173, 373]",,,VLM: hold; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=4; gt_interaction=holding,4
P088,1,warehouse_3_event_08_plasticbox_0001_lift_000205_000220.mp4,4,44,62,Hunavsim,Warehouse,3,plasticbox_0001,warehouse_3_event_08_plasticbox_0001_lift_000205_000220.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQC5uDBsf--PQryBR6fYSmUFAdTafjxNdpVxYwsHU5Ctnuk,"A person in a dark outfit or purple pants lifts a plastic storage box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_08_plasticbox_0001_lift_000205_000220\vlm_input_image\frame_000217.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_3_event_08_plasticbox_0001_lift_000205_000220\vlm_input_image\frame_000217.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_08_plasticbox_0001_lift_000205_000220\vlm_input_image\frame_000217.png,lift,lifting,normal,large,open_space,object_motion_risk,"[153, 110, 280, 370]","[246, 255, 369, 353]","[145, 111, 273, 365]","[246, 255, 369, 353]",,,VLM: lifting; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=217; gt_interaction=lift,217
P088,2,office_1_event_175_monitor_0005_carrying_007779_007801.mp4,5,63,214,Hunavsim,Office,1,monitor_0005,office_1_event_175_monitor_0005_carrying_007779_007801.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCj-bQ0vwGCT6CwZqBD_WpuAYWM1w4gbSoqgcJWas5rXx4,"A person in a dark top near the office doorway carries a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_175_monitor_0005_carrying_007779_007801\vlm_input_image\frame_007789.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_175_monitor_0005_carrying_007779_007801\vlm_input_image\frame_007789.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_175_monitor_0005_carrying_007779_007801\vlm_input_image\frame_007789.png,carrying,carrying,normal,large,narrow_corridor,none,"[469, 110, 575, 369]","[476, 218, 533, 302]","[469, 105, 575, 369]","[476, 218, 533, 302]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=none; selected_frame=7789; gt_interaction=carrying,7789
P088,3,office_1_event_174_trashcan_0002_putting_down_007695_007739.mp4,3,69,212,Hunavsim,Office,1,trashcan_0002,office_1_event_174_trashcan_0002_putting_down_007695_007739.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCNAmfnAWbGT4ZQ9sCY6fCHAXXe6KxpNLrqdcRKdiVG5Yk,"A person in a dark top near the office doorway puts down a trash can in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_174_trashcan_0002_putting_down_007695_007739\vlm_input_image\frame_007729.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_174_trashcan_0002_putting_down_007695_007739\vlm_input_image\frame_007729.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_174_trashcan_0002_putting_down_007695_007739\vlm_input_image\frame_007729.png,putting_down,putting_down,strained,small,open_space,none,"[252, 111, 387, 370]","[322, 262, 383, 334]","[249, 111, 391, 370]","[313, 173, 381, 335]",,,VLM: putting_down; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=7729; gt_interaction=putting_down,7729
